hour,obs_SAN YSIDRO,pred_v2_SAN YSIDRO,pred_v3_SAN YSIDRO,obs_NESTOR - BES,pred_v2_NESTOR - BES,pred_v3_NESTOR - BES,obs_IB CIVIC CTR,pred_v2_IB CIVIC CTR,pred_v3_IB CIVIC CTR
2026-02-06 16:00:00-08:00,2.1,1.4672153805416008,1.014893410436156,1.7,1.2115607961620918,1.0800107285502722,1.6,0.10106643891509233,0.10965173283953077
2026-02-06 17:00:00-08:00,4.4,1.2575125711779398,0.8601243558165472,2.9,0.21999918916875272,0.12821982444529872,1.9,0.7219679210821345,0.7946793209497894
2026-02-06 18:00:00-08:00,4.5,3.2802855837434257,2.3074377821638263,4.4,4.135248223955276,3.3271353318054246,3.5,1.361153055829744,1.084010183634183
2026-02-06 19:00:00-08:00,5.3,3.646161510428761e-17,3.40061472749235e-17,7.3,11.228890631799906,8.754224089827487,3.1,15.707378194099784,13.546825689180679
2026-02-06 20:00:00-08:00,12.8,0.0,0.0,149.8,8.645210736344088e-45,8.613052531672557e-45,21.6,4.988487898633648e-37,3.968806403380588e-37
2026-02-06 21:00:00-08:00,2.0,0.0,0.0,335.1,0.0013872513332556576,0.001462985308419019,6.2,0.030970302396753753,0.029712544092119042
2026-02-06 22:00:00-08:00,0.7,0.0,0.0,133.2,2.0188960661702808e-07,2.3191498460298633e-07,61.7,2.125837859937299e-05,2.1976656500989965e-05
2026-02-06 23:00:00-08:00,1.7,0.0,0.0,45.6,5.81573073248052e-125,7.189632182890779e-125,65.7,1.5734789253346798e-06,1.5366809677666859e-06
2026-02-07 00:00:00-08:00,0.7,0.0,0.0,14.3,1.487828288807396e-133,1.5448721133693347e-133,2.8,0.004072902481723769,0.004229058898679363
2026-02-07 01:00:00-08:00,0.8,0.0,0.0,55.1,1.3198725928680597e-146,1.8247372657877757e-146,1.8,1.5746965646305506e-05,1.7198303571284684e-05
2026-02-07 02:00:00-08:00,0.6,0.0,0.0,27.1,1.615145629796408e-76,2.3193502927464628e-76,2.1,1.7575340164076684e-12,1.9937871739024853e-12
2026-02-07 03:00:00-08:00,0.4,0.0,0.0,9.3,3.598873227886015e-46,5.2946676734355844e-46,2.5,4.9093577733583345e-22,5.705809164054531e-22
2026-02-07 04:00:00-08:00,0.5,0.0,0.0,8.5,1.1381055161787893e-58,1.690898864064639e-58,1.6,9.959526769131312e-17,1.1689453484335304e-16
2026-02-07 05:00:00-08:00,0.5,0.0,0.0,3.2,6.955063140958934e-71,1.0283395355848463e-70,2.1,1.638761217667422e-13,1.914130455426016e-13
2026-02-07 06:00:00-08:00,0.8,0.0,0.0,1.5,3.0066828823338426e-44,4.3602711777077903e-44,1.3,7.624440291808295e-23,8.734825778135106e-23
2026-02-07 07:00:00-08:00,1.7,0.0,0.0,1.2,1.5635656947084212e-20,2.1925813171358583e-20,1.2,3.817967948511438e-15,4.2314209789643734e-15
2026-02-07 08:00:00-08:00,26.7,5.616533280177604e-225,5.94094396073099e-225,1.4,4.080279739483035e-08,4.315956492580103e-08,1.7,0.11147284848433989,0.11795836442437374
2026-02-07 09:00:00-08:00,3.6,0.051484414164054235,0.05143017760445057,1.1,0.2998094143428376,0.4461291296492708,1.2,1.616440624824947e-15,2.4053322365136994e-15
2026-02-07 10:00:00-08:00,0.4,0.10432864278393432,0.13863104791283554,0.8,0.0028610652610787657,0.003955429617233655,1.0,2.227808114179891e-16,8.797520229625072e-17
2026-02-07 11:00:00-08:00,0.7,0.007295426406582887,0.00789412165318883,0.8,0.023026258549003444,0.02472425950551684,1.0,7.682017778897218e-12,2.853946333336171e-12
2026-02-07 12:00:00-08:00,0.4,0.004072859825956185,0.004360182004869323,0.8,0.010328137731309653,0.010314214904625274,1.0,3.3426202348629895e-13,1.144624703504647e-13
2026-02-07 13:00:00-08:00,0.3,0.008412658175492516,0.009243178409636113,0.8,0.005144705129096903,0.004798591693872671,0.9,6.7076960909446795e-15,2.1340865406950695e-15
2026-02-07 14:00:00-08:00,0.3,0.03554547743470192,0.037618579839277064,0.7,0.0009151071911720738,0.0008059399867718117,0.9,5.6836378376995096e-18,1.7036299964827833e-18
2026-02-07 15:00:00-08:00,0.3,0.14141935089590482,0.1437143208187548,0.7,1.3581558648562271e-05,1.210666312583906e-05,0.9,2.7740801697353026e-25,7.987473933240867e-26
2026-02-07 16:00:00-08:00,0.4,0.005565518625408966,0.004826651086179213,0.8,0.016202869436505663,0.013461009992650286,1.0,1.1132589850956261e-12,3.178432299689967e-13
